Recency,Frequency,Monetary,Total_Quantity,Avg_Order_Value,Purchase_Frequency,Customer_Value,Cluster
71,12,225.57999999999998,138,18.798333333333332,10.75,2706.96,1
255,3,1276.0,152,425.3333333333333,10.666666666666666,3828.0,1
68,60,482.01,204,8.0335,3.3833333333333333,28920.6,1
134,10,657.9000000000001,146,65.79,11.2,6579.000000000001,1
240,21,112.75,27,5.369047619047619,0.0,2367.75,1
226,5,1998.0,840,399.6,5.2,9990.0,1
8,308,5076.55,4024,16.482305194805196,1.1590909090909092,1563577.4000000001,1
8,144,5398.3,6393,37.488194444444446,2.4444444444444446,777355.2000000001,1
0,270,14034.99,5476,51.98144444444444,1.325925925925926,3789447.3,1
36,123,531.35,249,4.319918699186992,0.6178861788617886,65356.05,1
45,27,656.63,285,24.31962962962963,0.0,17729.01,1
84,79,3029.87,851,38.35278481012658,2.4936708860759493,239359.72999999998,1
18,402,2483.04,1836,6.1767164179104475,0.8681592039800995,998182.08,1
2,22,1651.03,833,75.04681818181818,16.09090909090909,36322.659999999996,1
8,447,3645.43,1749,8.155324384787471,0.5950782997762863,1629507.21,1
18,624,6923.13,4276,11.094759615384616,0.5560897435897436,4320033.12,1
218,93,1161.53,610,12.489569892473117,1.053763440860215,108022.29,1
77,19,301.71999999999997,642,15.879999999999999,0.0,5732.679999999999,1
266,2,901.2,120,450.6,22.0,1802.4,1
23,199,3858.38,1866,19.38884422110553,1.7185929648241205,767817.62,1
368,45,623.75,413,13.86111111111111,0.0,28068.75,1
14,201,1790.42,1204,8.907562189054726,1.756218905472637,359874.42000000004,1
25,27,155.24,182,5.74962962962963,0.0,4191.4800000000005,1
261,37,292.47,172,7.904594594594595,0.0,10821.390000000001,1
16,225,4730.81,5001,21.025822222222224,1.56,1064432.25,1
90,43,589.15,399,13.701162790697675,0.37209302325581395,25333.45,1
301,151,781.02,294,5.172317880794702,0.45695364238410596,117934.02,1
25,185,1382.02,977,7.470378378378379,1.8108108108108107,255673.69999999998,1
363,46,272.82,177,5.9308695652173915,0.0,12549.72,1
45,269,1054.67,677,3.9207063197026026,0.8104089219330854,283706.23000000004,1
37,660,7239.92,5783,10.969575757575758,0.30757575757575756,4778347.2,1
51,82,743.11,994,9.062317073170732,3.2560975609756095,60935.020000000004,1
31,28,603.75,317,21.5625,0.0,16905.0,1
51,53,650.51,346,12.27377358490566,1.150943396226415,34477.03,1
78,125,2300.56,1573,18.40448,2.04,287570.0,1
52,1,417.59999999999997,288,417.59999999999997,0.0,417.59999999999997,1
297,1,3.75,3,3.75,0.0,3.75,1
176,13,323.0,172,24.846153846153847,0.0,4199.0,1
46,1,464.9,1,464.9,0.0,464.9,1
28,191,2238.09,2047,11.717748691099477,1.7225130890052356,427475.19,1
10,242,1304.76,805,5.391570247933884,0.6652892561983471,315751.92,1
86,357,7194.3,6735,20.152100840336136,0.6302521008403361,2568365.1,1
4,449,6697.66,4665,14.91683741648107,0.7884187082405345,3007249.34,1
37,42,836.06,583,19.906190476190474,0.7142857142857143,35114.52,1
17,69,1515.9,880,21.969565217391306,4.579710144927536,104597.1,1
44,95,623.93,214,6.567684210526315,1.9684210526315788,59273.35,1
30,25,1764.72,1031,70.5888,0.0,44118.0,1
372,9,207.5,54,23.055555555555557,0.0,1867.5,1
57,34,223.92000000000002,189,6.5858823529411765,0.0,7613.280000000001,1
371,2,2002.4,4280,1001.2,0.0,4004.8,1
113,170,1496.83,1064,8.804882352941176,1.1823529411764706,254461.09999999998,1
214,13,239.4,106,18.415384615384617,0.0,3112.2000000000003,1
318,7,106.83000000000001,81,15.261428571428572,0.0,747.8100000000001,1
64,22,369.34000000000003,203,16.78818181818182,0.0,8125.4800000000005,1
7,42,789.79,609,18.804523809523808,0.5476190476190477,33171.18,1
96,13,316.62,341,24.355384615384615,0.0,4116.06,1
19,89,1501.38,618,16.869438202247192,1.3932584269662922,133622.82,1
198,23,611.85,319,26.60217391304348,0.0,14072.550000000001,1
3,706,2799.25,1259,3.9649433427762037,0.19688385269121814,1976270.5,1
293,1,34.0,4,34.0,0.0,34.0,1
272,34,1145.6,536,33.69411764705882,0.0,38950.399999999994,1
30,222,5580.6,4435,25.13783783783784,1.2837837837837838,1238893.2000000002,1
47,54,478.09000000000003,196,8.85351851851852,4.148148148148148,25816.86,1
259,40,380.39,83,9.50975,0.0,15215.599999999999,1
57,145,770.1,464,5.311034482758621,2.1655172413793102,111664.5,1
32,255,2246.81,1489,8.811019607843138,1.192156862745098,572936.5499999999,1
56,26,171.59,171,6.599615384615385,0.0,4461.34,1
67,48,661.52,322,13.781666666666666,2.2916666666666665,31752.96,1
9,158,1695.66,440,10.732025316455697,2.259493670886076,267914.28,1
59,76,388.28,262,5.1089473684210525,0.0,29509.28,1
79,50,226.35,64,4.527,3.52,11317.5,1
73,16,245.94,194,15.37125,12.4375,3935.04,1
1,333,10629.720000000001,5325,31.921081081081084,1.093093093093093,3539696.7600000002,1
99,60,425.19,271,7.0865,2.6333333333333333,25511.4,1
371,17,311.25,113,18.308823529411764,0.0,5291.25,1
9,190,2279.9,712,11.999473684210527,1.868421052631579,433181.0,1
19,3,107.6,24,35.86666666666667,0.0,322.79999999999995,1
122,155,597.48,311,3.854709677419355,0.8451612903225807,92609.40000000001,1
7,5,80.8,32,16.16,0.0,404.0,1
3,93,1545.6200000000001,898,16.61956989247312,0.3655913978494624,143742.66,1
28,320,1721.78,763,5.3805625,0.946875,550969.6,1
281,12,110.38000000000001,44,9.198333333333334,0.0,1324.5600000000002,1
56,16,243.84,146,15.24,0.0,3901.44,1
0,285,1222.71,937,4.290210526315789,0.6280701754385964,348472.35000000003,1
364,66,414.88,239,6.286060606060606,0.0,27382.079999999998,1
88,18,305.62,186,16.97888888888889,0.0,5501.16,1
10,164,1201.49,540,7.326158536585366,0.0,197044.36000000002,1
162,76,1619.73,499,21.312236842105264,1.4473684210526316,123099.48,1
64,24,332.3,245,13.845833333333333,0.0,7975.200000000001,1
22,60,536.99,246,8.949833333333334,4.116666666666666,32219.4,1
173,98,460.59,539,4.699897959183673,1.8979591836734695,45137.82,1
102,103,801.49,378,7.781456310679611,1.3106796116504855,82553.47,1
142,67,1121.59,778,16.740149253731342,1.9104477611940298,75146.53,1
98,23,288.42,196,12.540000000000001,7.608695652173913,6633.660000000001,1
22,149,914.69,652,6.138859060402685,1.604026845637584,136288.81,1
191,15,309.54,114,20.636000000000003,0.0,4643.1,1
4,28,547.07,477,19.538214285714286,0.42857142857142855,15317.960000000001,1
360,15,479.35,81,31.956666666666667,0.0,7190.25,1
7,449,1692.98,1525,3.7705567928730512,0.4365256124721604,760148.02,1
13,324,6509.1,2769,20.089814814814815,1.095679012345679,2108948.4,1
102,28,417.06,274,14.895,9.071428571428571,11677.68,1
2,86,1604.75,822,18.65988372093023,4.244186046511628,138008.5,1
10,188,3349.57,2164,17.81686170212766,1.0319148936170213,629719.16,1
95,26,497.61,307,19.138846153846153,0.0,12937.86,1
226,38,358.38,136,9.431052631578947,0.0,13618.44,1
15,26,460.64,236,17.716923076923077,5.6923076923076925,11976.64,1
38,28,775.1800000000001,566,27.685000000000002,5.25,21705.04,1
50,22,341.7,158,15.531818181818181,0.0,7517.4,1
92,8,128.5,59,16.0625,2.375,1028.0,1
156,11,197.22,99,17.92909090909091,0.0,2169.42,1
38,23,325.91,264,14.170000000000002,0.0,7495.93,1
183,12,199.15,33,16.595833333333335,2.75,2389.8,1
0,47,1106.53,440,23.5431914893617,7.085106382978723,52006.909999999996,1
227,24,413.46,358,17.2275,0.0,9923.039999999999,1
127,10,180.85,61,18.085,24.4,1808.5,1
39,11,251.87,165,22.89727272727273,6.909090909090909,2770.57,1
30,165,3170.98,1563,19.218060606060607,1.2969696969696969,523211.7,1
196,25,588.85,185,23.554000000000002,3.6,14721.25,1
8,266,16594.35,8975,62.38477443609022,1.3533834586466165,4414097.1,1
36,116,1869.82,2250,16.119137931034484,2.1551724137931036,216899.12,1
100,63,1264.19,693,20.066507936507936,3.1904761904761907,79643.97,1
42,378,10196.57,10159,26.97505291005291,0.7513227513227513,3854303.46,1
49,11,214.32,135,19.483636363636364,0.0,2357.52,1
42,12,193.44,78,16.12,0.0,2321.2799999999997,1
52,14,281.42,182,20.101428571428574,0.0,3939.88,1
186,8,124.57,33,15.57125,0.0,996.56,1
333,19,332.41,249,17.495263157894737,0.0,6315.790000000001,1
3,20,342.45,271,17.1225,2.35,6849.0,1
9,9,144.91000000000003,56,16.101111111111113,18.333333333333332,1304.1900000000003,1
23,19,328.4,164,17.28421052631579,1.0,6239.599999999999,1
14,2,35.400000000000006,12,17.700000000000003,0.0,70.80000000000001,1
368,10,375.69000000000005,91,37.569,0.0,3756.9000000000005,1
144,52,747.81,827,14.380961538461538,2.230769230769231,38886.119999999995,1
59,6,173.76,140,28.959999999999997,16.333333333333332,1042.56,1
30,26,502.8,409,19.338461538461537,12.884615384615385,13072.800000000001,1
140,11,207.73999999999998,60,18.885454545454543,1.8181818181818181,2285.14,1
22,128,825.42,585,6.44859375,1.1875,105653.76,1
21,137,2812.34,1253,20.528029197080293,1.8102189781021898,385290.58,1
76,7,680.02,600,97.14571428571428,15.285714285714286,4760.139999999999,1
4,279,7123.62,3840,25.53268817204301,1.2867383512544803,1987489.98,1
66,112,2095.53,1069,18.710089285714286,2.4285714285714284,234699.36000000002,1
11,159,853.72,463,5.369308176100629,1.2264150943396226,135741.48,1
83,3,13.3,12,4.433333333333334,0.0,39.900000000000006,1
30,178,1519.08,753,8.534157303370787,0.8876404494382022,270396.24,1
66,1,432.0,600,432.0,0.0,432.0,1
66,39,705.12,424,18.080000000000002,6.410256410256411,27499.68,1
186,38,276.73,104,7.282368421052632,4.842105263157895,10515.740000000002,1
37,26,429.84000000000003,320,16.532307692307693,0.0,11175.84,1
14,101,471.51,184,4.668415841584158,3.376237623762376,47622.51,1
34,37,194.88,157,5.2670270270270265,0.0,7210.5599999999995,1
194,135,1578.67,925,11.693851851851852,1.0518518518518518,213120.45,1
1,203,809.7,283,3.9886699507389163,1.8177339901477831,164369.1,1
0,99,525.54,239,5.308484848484848,1.8383838383838385,52028.46,1
366,45,145.93,62,3.242888888888889,0.0,6566.85,1
64,69,219.14,102,3.175942028985507,0.0,15120.66,1
298,37,289.78,73,7.831891891891891,0.3783783783783784,10721.859999999999,1
25,162,508.81,419,3.1408024691358025,2.111111111111111,82427.22,1
7,125,1281.56,522,10.25248,2.816,160195.0,1
16,79,887.11,833,11.229240506329115,0.5822784810126582,70081.69,1
115,44,1706.88,629,38.79272727272728,0.0,75102.72,1
28,60,373.24,262,6.220666666666667,0.0,22394.4,1
3,710,3754.27,2034,5.287704225352113,0.5098591549295775,2665531.7,1
4,208,3102.43,1408,14.915528846153846,1.7596153846153846,645305.44,1
81,93,579.77,281,6.234086021505376,1.7849462365591398,53918.61,1
28,151,981.65,298,6.500993377483444,2.225165562913907,148229.15,1
71,18,379.14,436,21.063333333333333,0.0,6824.5199999999995,1
3,547,1510.06,886,2.7606215722120657,0.15722120658135283,826002.82,1
28,101,2575.38,1029,25.49881188118812,2.910891089108911,260113.38,1
289,8,113.44,82,14.18,0.0,907.52,1
35,38,208.46,121,5.4857894736842105,0.0,7921.4800000000005,1
8,57,621.6800000000001,132,10.906666666666668,4.807017543859649,35435.76,1
23,143,576.26,440,4.029790209790209,2.4335664335664338,82405.18,1
276,9,391.52,232,43.50222222222222,0.0,3523.68,1
49,128,1068.82,721,8.35015625,2.0859375,136808.96,1
155,327,2596.45,1413,7.940214067278287,0.6483180428134556,849039.1499999999,1
60,60,169.79,171,2.829833333333333,0.0,10187.4,1
11,672,7247.61,3417,10.785133928571428,0.5208333333333334,4870393.92,1
20,83,846.75,493,10.201807228915662,0.7469879518072289,70280.25,1
370,14,230.25,35,16.446428571428573,0.0,3223.5,1
115,6,543.05,993,90.50833333333333,40.833333333333336,3258.2999999999997,0
79,209,2847.6,2114,13.62488038277512,1.3971291866028708,595148.4,1
3,77,1295.39,929,16.823246753246753,1.9610389610389611,99745.03000000001,1
25,54,380.55,341,7.0472222222222225,0.7777777777777778,20549.7,1
4,898,4604.22,3158,5.127193763919822,0.4053452115812918,4134589.56,1
52,53,161.94,87,3.0554716981132075,0.0,8582.82,1
0,44,563.23,288,12.800681818181818,5.386363636363637,24782.120000000003,1
54,62,950.9300000000001,399,15.33758064516129,0.0,58957.66,1
25,57,262.68,173,4.608421052631579,0.0,14972.76,1
8,241,2736.38,2540,11.354273858921163,1.2448132780082988,659467.5800000001,1
51,305,3049.88,2169,9.99960655737705,0.7770491803278688,930213.4,1
12,281,1920.59,811,6.834839857651246,0.7651245551601423,539685.7899999999,1
211,33,816.73,145,24.74939393939394,3.212121212121212,26952.09,1
21,249,4345.5,2725,17.451807228915662,1.3493975903614457,1082029.5,1
235,21,406.48,312,19.356190476190477,0.0,8536.08,1
138,19,435.02,1614,22.89578947368421,9.842105263157896,8265.38,1
3,60,1286.27,791,21.437833333333334,5.2,77176.2,1
56,42,1178.56,644,28.06095238095238,7.380952380952381,49499.52,1
134,86,1277.75,1318,14.857558139534884,1.9651162790697674,109886.5,1
108,16,167.61,92,10.475625,0.0,2681.76,1
29,1,20.8,10,20.8,0.0,20.8,1
0,54,2085.08,1054,38.61259259259259,6.62962962962963,112594.31999999999,1
184,25,518.67,266,20.746799999999997,7.52,12966.749999999998,1
17,16,308.74,114,19.29625,0.0,4939.84,1
238,16,416.64,172,26.04,2.625,6666.24,1
86,7,117.35000000000001,49,16.764285714285716,0.0,821.45,1
38,101,507.05,304,5.02029702970297,2.108910891089109,51212.05,1
115,14,234.17,125,16.72642857142857,0.0,3278.3799999999997,1
186,7,110.55000000000001,35,15.792857142857144,0.0,773.8500000000001,1
226,26,201.19,291,7.738076923076923,0.0,5230.94,1
7,28,2154.97,1981,76.96321428571427,8.25,60339.159999999996,1
188,21,319.02,333,15.19142857142857,0.0,6699.42,1
3,31,439.43,326,14.175161290322581,3.3225806451612905,13622.33,1
38,42,650.41,816,15.48595238095238,3.619047619047619,27317.219999999998,1
37,41,357.21,72,8.712439024390243,0.0,14645.609999999999,1
266,2,251.51999999999998,88,125.75999999999999,0.0,503.03999999999996,1
77,39,344.33,166,8.828974358974358,0.0,13428.869999999999,1
3,89,1852.0,865,20.808988764044944,3.303370786516854,164828.0,1
254,87,1078.96,788,12.401839080459771,0.41379310344827586,93869.52,1
60,22,384.06,182,17.457272727272727,0.0,8449.32,1
12,148,1931.25,1379,13.048986486486486,2.4054054054054053,285825.0,1
87,407,4481.35,2423,11.010687960687962,0.10073710073710074,1823909.4500000002,1
16,120,5464.12,1832,45.53433333333333,2.841666666666667,655694.4,1
29,3,1873.2,1040,624.4,0.0,5619.6,1
2,129,1625.05,402,12.597286821705426,1.565891472868217,209631.44999999998,1
4,7,126.12,43,18.017142857142858,0.0,882.84,1
6,12,1133.25,1233,94.4375,11.916666666666666,13599.0,1
218,1,179.0,100,179.0,0.0,179.0,1
10,93,1614.31,860,17.358172043010754,2.946236559139785,150130.83,1
29,37,1456.96,544,39.3772972972973,8.72972972972973,53907.520000000004,1
287,12,702.0,360,58.5,3.0833333333333335,8424.0,1
149,4,295.0,76,73.75,38.5,1180.0,0
22,23,484.82,294,21.07913043478261,2.1739130434782608,11150.86,1
0,169,3989.57,2164,23.606923076923078,2.1183431952662723,674237.3300000001,1
85,49,1493.73,679,30.484285714285715,4.183673469387755,73192.77,1
45,44,1412.94,819,32.11227272727273,1.0454545454545454,62169.36,1
4,44,781.78,272,17.76772727272727,1.5909090909090908,34398.32,1
50,52,889.9300000000001,597,17.114038461538463,5.884615384615385,46276.36,1
17,11,195.36,118,17.76,0.0,2148.96,1
29,15,270.9,186,18.06,0.0,4063.4999999999995,1
7,74,586.33,245,7.923378378378379,0.7837837837837838,43388.420000000006,1
28,217,1842.56,1981,8.491059907834101,0.7188940092165899,399835.51999999996,1
2,252,8694.26,6673,34.50103174603175,1.4642857142857142,2190953.52,1
40,16,920.1,176,57.50625,17.8125,14721.6,1
10,234,1272.61,827,5.4385042735042735,1.5256410256410255,297790.74,1
30,7,71.0,108,10.142857142857142,0.0,497.0,1
44,3,95.85,69,31.95,37.333333333333336,287.54999999999995,0
60,9,357.77,235,39.75222222222222,34.666666666666664,3219.93,0
184,4,154.82999999999998,97,38.707499999999996,46.0,619.3199999999999,0
78,153,890.29,421,5.818888888888889,1.5555555555555556,136214.37,1
110,2,716.0,400,358.0,63.0,1432.0,0
63,11,146.87,146,13.351818181818182,0.0,1615.5700000000002,1
11,22,380.35,235,17.288636363636364,6.5,8367.7,1
85,28,1030.14,750,36.79071428571429,9.75,28843.920000000002,1
15,30,745.52,410,24.850666666666665,9.033333333333333,22365.6,1
245,28,433.53000000000003,229,15.483214285714286,2.3214285714285716,12138.84,1
87,75,1267.32,656,16.8976,0.0,95049.0,1
29,22,112.4,28,5.109090909090909,0.0,2472.8,1
137,15,449.73,181,29.982000000000003,0.0,6745.950000000001,1
26,70,1081.57,951,15.450999999999999,4.757142857142857,75709.9,1
2,98,1044.3799999999999,994,10.656938775510202,2.489795918367347,102349.23999999999,1
31,102,1735.18,998,17.01156862745098,2.2941176470588234,176988.36000000002,1
24,6,948.48,504,158.08,0.0,5690.88,1
112,22,339.44,106,15.42909090909091,6.090909090909091,7467.68,1
156,22,642.02,510,29.182727272727274,0.0,14124.439999999999,1
84,65,1100.9,533,16.93692307692308,1.8307692307692307,71558.5,1
117,43,925.35,485,21.519767441860466,4.953488372093023,39790.05,1
2,318,5659.9800000000005,2676,17.79867924528302,0.8584905660377359,1799873.6400000001,1
95,316,3228.84,1614,10.217848101265822,0.6424050632911392,1020313.4400000001,1
193,43,247.14000000000001,184,5.747441860465116,0.0,10627.02,1
27,92,413.75,261,4.497282608695652,0.0,38065.0,1
130,13,498.48,122,38.34461538461539,0.0,6480.24,1
27,83,1356.33,804,16.34132530120482,2.602409638554217,112575.39,1
81,62,1179.89,592,19.030483870967743,2.5483870967741935,73153.18000000001,1
29,516,3095.04,1855,5.9981395348837205,0.6569767441860465,1597040.64,1
265,5,234.24,216,46.848,0.0,1171.2,1
73,99,5232.2300000000005,1526,52.850808080808086,1.595959595959596,517990.77,1
313,70,538.37,430,7.691,0.7857142857142857,37685.9,1
20,78,1461.14,770,18.732564102564105,3.4358974358974357,113968.92000000001,1
58,62,859.35,318,13.860483870967743,4.32258064516129,53279.700000000004,1
11,296,4552.14,2164,15.378851351351353,1.1993243243243243,1347433.4400000002,1
27,143,2709.7000000000003,1506,18.948951048951052,2.4125874125874125,387487.10000000003,1
113,64,312.14,133,4.8771875,0.0,19976.96,1
27,140,2429.03,1197,17.350214285714287,2.007142857142857,340064.2,1
17,174,1446.09,759,8.310862068965516,0.5229885057471264,251619.65999999997,1
17,77,834.12,292,10.832727272727272,3.883116883116883,64227.24,1
35,25,841.0799999999999,295,33.6432,13.12,21027.0,1
35,28,378.2,788,13.507142857142856,0.0,10589.6,1
77,2,118.80000000000001,24,59.400000000000006,0.0,237.60000000000002,1
21,8,287.62,166,35.9525,30.875,2300.96,0
24,64,290.16,78,4.53375,0.3125,18570.24,1
32,81,2003.85,1049,24.738888888888887,3.5185185185185186,162311.85,1
108,52,1405.78,772,27.034230769230767,3.730769230769231,73100.56,1
34,162,2949.75,1816,18.208333333333332,0.0,477859.5,1
122,187,1566.65,786,8.377807486631017,1.2780748663101604,292963.55,1
6,96,2050.08,1859,21.355,0.5833333333333334,196807.68,1
27,115,1991.01,868,17.313130434782607,1.9565217391304348,228966.15,1
3,63,2043.95,921,32.4436507936508,5.5396825396825395,128768.85,1
2,195,3827.76,1746,19.629538461538463,1.8717948717948718,746413.2000000001,1
49,125,1777.78,1131,14.22224,1.816,222222.5,1
321,14,302.0,152,21.571428571428573,0.0,4228.0,1
22,74,1324.16,618,17.894054054054056,4.216216216216216,97987.84000000001,1
14,48,1022.13,339,21.294375,5.125,49062.24,1
1,211,954.42,459,4.523317535545024,1.7203791469194314,201382.62,1
17,65,971.74,800,14.949846153846154,0.0,63163.1,1
9,42,1621.73,815,38.61261904761905,3.9761904761904763,68112.66,1
261,1,25.5,2,25.5,0.0,25.5,1
158,90,665.78,693,7.397555555555555,1.6333333333333333,59920.2,1
32,418,10815.43,4837,25.874234449760767,0.583732057416268,4520849.74,1
28,117,885.04,589,7.564444444444444,1.735042735042735,103549.68,1
164,12,163.29999999999998,50,13.608333333333333,0.0,1959.6,1
46,30,248.61,302,8.287,0.0,7458.3,1
5,127,808.62,219,6.367086614173228,2.590551181102362,102694.74,1
7,39,837.5,372,21.474358974358974,5.743589743589744,32662.5,1
287,9,116.19999999999999,68,12.91111111111111,0.0,1045.8,1
317,10,157.02,154,15.702000000000002,0.0,1570.2,1
2,35,606.91,334,17.340285714285713,1.6,21241.85,1
232,18,307.46,120,17.08111111111111,0.0,5534.28,1
118,7,138.32,80,19.759999999999998,0.0,968.24,1
161,9,345.29999999999995,246,38.36666666666666,0.0,3107.7,1
184,32,298.89,130,9.3403125,0.0,9564.48,1
49,40,259.35,291,6.483750000000001,0.0,10374.0,1
151,260,1004.75,792,3.8644230769230767,0.8076923076923077,261235.0,1
334,14,157.09,76,11.220714285714285,0.0,2199.26,1
4,134,2463.17,983,18.38186567164179,0.5223880597014925,330064.78,1
15,27,4892.240000000001,2730,181.1940740740741,9.25925925925926,132090.48,1
106,24,425.0,102,17.708333333333332,6.541666666666667,10200.0,1
15,52,1139.73,1224,21.917884615384615,6.826923076923077,59265.96,1
275,24,380.5,126,15.854166666666666,0.0,9132.0,1
15,478,10668.47,5182,22.31897489539749,0.5711297071129707,5099528.66,1
246,20,465.32,302,23.266,0.0,9306.4,1
238,15,579.0,81,38.6,0.0,8685.0,1
0,48,984.57,483,20.511875,1.7291666666666667,47259.36,1
105,35,749.78,212,21.422285714285714,7.228571428571429,26242.3,1
22,81,1714.59,882,21.167777777777776,3.567901234567901,138881.78999999998,1
51,9,124.88,82,13.875555555555556,0.0,1123.92,1
194,14,1689.5,517,120.67857142857143,4.857142857142857,23653.0,1
23,14,213.78,104,15.27,0.0,2992.92,1
74,23,329.34,490,14.319130434782608,0.0,7574.82,1
17,20,251.70000000000002,242,12.585,8.0,5034.0,1
7,13,319.0,172,24.53846153846154,12.923076923076923,4147.0,1
31,67,1266.97,778,18.91,4.895522388059701,84886.99,1
21,101,1538.88,1111,15.236435643564358,1.4851485148514851,155426.88,1
30,229,3518.03,2856,15.362576419213974,0.9170305676855895,805628.87,1
28,104,1715.46,1001,16.494807692307692,2.6538461538461537,178407.84,1
21,5,293.1,66,58.620000000000005,11.2,1465.5,1
32,144,2467.35,1501,17.134375,1.6666666666666667,355298.39999999997,1
283,10,158.68,100,15.868,0.0,1586.8000000000002,1
38,12,206.34,78,17.195,13.75,2476.08,1
57,54,835.78,526,15.477407407407407,2.314814814814815,45132.119999999995,1
288,16,224.91,185,14.056875,0.0,3598.56,1
78,15,317.76,480,21.184,0.0,4766.4,1
4,86,3766.6,1122,43.79767441860465,1.4534883720930232,323927.6,1
217,4,59.9,41,14.975,0.0,239.6,1
43,63,1443.69,866,22.915714285714287,4.0,90952.47,1
201,15,306.13,170,20.408666666666665,0.0,4591.95,1
177,80,711.79,290,8.897375,2.2875,56943.2,1
55,128,796.03,683,6.218984375,2.0234375,101891.84,1
56,23,239.92000000000002,241,10.431304347826087,13.73913043478261,5518.160000000001,1
7,73,3347.31,1296,45.85356164383562,1.3287671232876712,244353.63,1
46,2,144.0,200,72.0,6.5,288.0,1
226,10,203.95,144,20.395,0.0,2039.5,1
10,84,2474.23,1328,29.455119047619046,4.178571428571429,207835.32,1
105,61,384.40000000000003,227,6.301639344262296,4.147540983606557,23448.4,1
58,19,444.74,161,23.40736842105263,7.7894736842105265,8450.06,1
27,237,2095.13,1167,8.840210970464135,1.4345991561181435,496545.81,1
35,32,1699.3000000000002,1254,53.103125000000006,4.40625,54377.600000000006,1
273,29,262.62,119,9.055862068965517,2.9655172413793105,7615.9800000000005,1
29,29,1013.01,191,34.93137931034483,0.0,29377.29,1
23,96,692.22,357,7.210625,3.6145833333333335,66453.12,1
53,40,342.63,268,8.56575,0.0,13705.2,1
35,152,3563.85,2850,23.446381578947367,0.15789473684210525,541705.2,1
174,57,1564.56,646,27.448421052631577,1.543859649122807,89179.92,1
53,13,384.08,884,29.544615384615383,0.0,4993.04,1
52,7,204.24,76,29.177142857142858,0.0,1429.68,1
26,211,2317.2200000000003,1323,10.982085308056874,1.6208530805687205,488933.42000000004,1
252,4,226.85,147,56.7125,0.0,907.4,1
39,157,2781.23,1176,17.71484076433121,2.0764331210191083,436653.11,1
59,103,1069.1200000000001,276,10.37980582524272,2.8932038834951457,110119.36000000002,1
233,9,113.5,24,12.61111111111111,0.0,1021.5,1
3,274,1960.72,958,7.155912408759124,1.3248175182481752,537237.28,1
31,25,114.23,89,4.5692,0.0,2855.75,1
23,472,3198.25,1905,6.775953389830509,0.7182203389830508,1509574.0,1
6,63,335.13,288,5.319523809523809,0.4444444444444444,21113.19,1
64,28,354.15,128,12.648214285714285,0.0,9916.199999999999,1
309,49,426.79,112,8.71,1.183673469387755,20912.710000000003,1
308,21,393.49,406,18.73761904761905,0.0,8263.29,1
18,47,939.32,741,19.985531914893617,7.425531914893617,44148.04,1
15,208,1906.09,1532,9.16389423076923,1.7115384615384615,396466.72,1
95,47,318.76,185,6.782127659574468,0.9787234042553191,14981.72,1
263,69,3638.41,1651,52.73057971014492,1.3768115942028984,251050.28999999998,1
11,541,3174.32,1742,5.867504621072089,0.6451016635859519,1717307.12,1
2,36,421.52,203,11.708888888888888,0.3055555555555556,15174.72,1
34,25,190.88,131,7.6352,0.0,4772.0,1
182,14,149.89000000000001,55,10.706428571428573,0.0,2098.46,1
24,29,550.06,224,18.96758620689655,11.96551724137931,15951.739999999998,1
12,105,916.13,474,8.725047619047618,3.3333333333333335,96193.65,1
10,19,314.69,105,16.562631578947368,0.5789473684210527,5979.11,1
2,566,3744.65,1822,6.615989399293286,0.6501766784452296,2119471.9,1
312,15,382.5,150,25.5,0.0,5737.5,1
107,40,1135.04,611,28.375999999999998,1.8,45401.6,1
0,400,8676.85,3370,21.692125,0.92,3470740.0,1
52,31,954.9,616,30.80322580645161,0.0,29601.899999999998,1
204,9,171.45,75,19.049999999999997,0.0,1543.05,1
14,55,282.19,106,5.130727272727273,0.0,15520.45,1
119,69,318.65,213,4.618115942028985,0.0,21986.85,1
3,57,384.52,168,6.7459649122807015,4.508771929824562,21917.64,1
362,39,283.28000000000003,110,7.263589743589744,0.0,11047.920000000002,1
116,87,353.86,193,4.067356321839081,0.7931034482758621,30785.82,1
17,18,178.26,43,9.903333333333332,0.0,3208.68,1
4,112,272.44,252,2.4325,0.08928571428571429,30513.28,1
40,78,298.41,232,3.825769230769231,3.3076923076923075,23275.980000000003,1
106,16,240.0,141,15.0,12.75,3840.0,1
147,124,603.37,410,4.865887096774194,1.7741935483870968,74817.88,1
51,12,1253.3600000000001,367,104.44666666666667,26.083333333333332,15040.320000000002,1
207,23,63.440000000000005,36,2.7582608695652175,0.0,1459.1200000000001,1
138,127,562.9,394,4.432283464566929,0.3228346456692913,71488.3,1
1,80,310.64,161,3.883,1.8125,24851.199999999997,1
126,38,317.62,159,8.358421052631579,0.0,12069.56,1
107,6,763.64,844,127.27333333333333,22.833333333333332,4581.84,1
41,114,2148.63,1778,18.847631578947368,1.9298245614035088,244943.82,1
34,27,111.97999999999999,79,4.147407407407407,0.0,3023.4599999999996,1
227,69,1065.3500000000001,430,15.43985507246377,1.3768115942028984,73509.15000000001,1
240,15,246.04,179,16.402666666666665,0.0,3690.6,1
57,9,187.82999999999998,48,20.869999999999997,0.0,1690.4699999999998,1
129,94,1703.41,1877,18.121382978723407,1.797872340425532,160120.54,1
